% Model:              2016.06.22 - temiska-2.mph
% Version:            COMSOL 5.1.0.136
% Date:               Sep 24 2016, 13:23
% Dimension:          2
% Nodes:              708
% Expressions:        2
% Description:        Arrow surface
% cpl1x                   cpl1y                    VectorX                  VectorY
-6.8780844921708635       -25.333333333333343      0.0017350586541407908    4.337128315140855E-6
-4.111417825504198        -25.333333333333343      0.0017137878451174344    6.334023511682309E-7
-1.344751158837532        -25.333333333333343      0.0017120742664149713    3.9448598882826705E-6
1.4219155078291337        -25.333333333333343      0.0016991466398037103    5.785696769745781E-6
4.188582174495799         -25.333333333333343      0.0016795542605271823    2.6653593808813094E-6
6.955248841162472         -25.333333333333343      0.0017026107225951385    1.0588135640663341E-5
9.721915507829138         -25.333333333333343      0.0016762140729422136    6.0045172454671154E-6
12.488582174495804        -25.333333333333343      0.0016360522952368491    1.0828224562206072E-5
15.25524884116247         -25.333333333333343      0.0016425451357485357    1.3612472896863408E-5
18.021915507829135        -25.333333333333343      0.0015937457169474764    8.151796502308718E-6
